"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken"
"H5","USA","10","United States","CHN","China",2018,"Gross Imp.",1,31815.458,0,1
"H5","USA","10","United States","CHN","China",2019,"Gross Imp.",1,24778.325,0,1
"H5","USA","10","United States","CHN","China",2020,"Gross Imp.",1,26519.607,0,1
"H5","USA","10","United States","CHN","China",2021,"Gross Imp.",1,26324.525,0,1
"H5","USA","10","United States","WLD"," World",2017,"Gross Imp.",1,2466772.215,0,1
"H5","USA","10","United States","WLD"," World",2018,"Gross Imp.",1,2699593.929,0,1
"H5","USA","10","United States","WLD"," World",2019,"Gross Imp.",1,2476832.082,0,1
"H5","USA","10","United States","WLD"," World",2020,"Gross Imp.",1,2692710.193,0,1
"H5","USA","10","United States","WLD"," World",2021,"Gross Imp.",1,2376027.357,0,1
"H5","USA","11","United States","CHN","China",2017,"Gross Imp.",1,49905.634,0,1
"H5","USA","11","United States","CHN","China",2018,"Gross Imp.",1,67539.85,0,1
"H5","USA","11","United States","CHN","China",2019,"Gross Imp.",1,44577.794,0,1
"H5","USA","11","United States","CHN","China",2020,"Gross Imp.",1,55362.409,0,1
"H5","USA","11","United States","CHN","China",2021,"Gross Imp.",1,55422.642,0,1
"H5","USA","11","United States","WLD"," World",2017,"Gross Imp.",1,1740672.917,0,1
"H5","USA","11","United States","WLD"," World",2018,"Gross Imp.",1,2021097.452,0,1
"H5","USA","11","United States","WLD"," World",2019,"Gross Imp.",1,2032297.286,0,1
"H5","USA","11","United States","WLD"," World",2020,"Gross Imp.",1,2022167.47,0,1
"H5","USA","11","United States","WLD"," World",2021,"Gross Imp.",1,2301069.871,0,1
"H5","USA","12","United States","CHN","China",2017,"Gross Imp.",1,272733.234,0,1
"H5","USA","12","United States","CHN","China",2018,"Gross Imp.",1,293999.115,0,1
"H5","USA","12","United States","CHN","China",2019,"Gross Imp.",1,153745.958,0,1
"H5","USA","12","United States","CHN","China",2020,"Gross Imp.",1,169700.211,0,1
"H5","USA","12","United States","CHN","China",2021,"Gross Imp.",1,190498.821,0,1
"H5","USA","12","United States","WLD"," World",2017,"Gross Imp.",1,2454282.739,0,1
"H5","USA","12","United States","WLD"," World",2018,"Gross Imp.",1,2528637.833,0,1
"H5","USA","12","United States","WLD"," World",2019,"Gross Imp.",1,2399357.061,0,1
"H5","USA","12","United States","WLD"," World",2020,"Gross Imp.",1,2519553.293,0,1
"H5","USA","12","United States","WLD"," World",2021,"Gross Imp.",1,2906548.383,0,1
"H5","USA","13","United States","CHN","China",2017,"Gross Imp.",1,239400.009,0,1
"H5","USA","13","United States","CHN","China",2018,"Gross Imp.",1,266559.158,0,1
"H5","USA","13","United States","CHN","China",2019,"Gross Imp.",1,283267.109,0,1
"H5","USA","13","United States","CHN","China",2020,"Gross Imp.",1,299146.574,0,1
"H5","USA","13","United States","CHN","China",2021,"Gross Imp.",1,328096.667,0,1
"H5","USA","13","United States","WLD"," World",2017,"Gross Imp.",1,1510289.451,0,1
"H5","USA","13","United States","WLD"," World",2018,"Gross Imp.",1,1667036.255,0,1
"H5","USA","13","United States","WLD"," World",2019,"Gross Imp.",1,1572078.601,0,1
"H5","USA","13","United States","WLD"," World",2020,"Gross Imp.",1,1543724.506,0,1
"H5","USA","13","United States","WLD"," World",2021,"Gross Imp.",1,1843245.406,0,1
"H5","USA","14","United States","CHN","China",2017,"Gross Imp.",1,31009.809,0,1
"H5","USA","14","United States","CHN","China",2018,"Gross Imp.",1,29153.708,0,1
"H5","USA","14","United States","CHN","China",2019,"Gross Imp.",1,25931.247,0,1
"H5","USA","14","United States","CHN","China",2020,"Gross Imp.",1,25975.174,0,1
"H5","USA","14","United States","CHN","China",2021,"Gross Imp.",1,28934.527,0,1
"H5","USA","14","United States","WLD"," World",2017,"Gross Imp.",1,124094.177,0,1
"H5","USA","14","United States","WLD"," World",2018,"Gross Imp.",1,115648.023,0,1
"H5","USA","14","United States","WLD"," World",2019,"Gross Imp.",1,131930.054,0,1
"H5","USA","14","United States","WLD"," World",2020,"Gross Imp.",1,177252.925,0,1
"H5","USA","14","United States","WLD"," World",2021,"Gross Imp.",1,223410.236,0,1
"H5","USA","15","United States","CHN","China",2017,"Gross Imp.",1,55401.212,0,1
"H5","USA","15","United States","CHN","China",2018,"Gross Imp.",1,62766.719,0,1
"H5","USA","15","United States","CHN","China",2019,"Gross Imp.",1,57222.006,0,1
"H5","USA","15","United States","CHN","China",2020,"Gross Imp.",1,53226.73,0,1
"H5","USA","15","United States","CHN","China",2021,"Gross Imp.",1,63117.608,0,1
"H5","USA","15","United States","WLD"," World",2017,"Gross Imp.",1,7182323.428,0,1
"H5","USA","15","United States","WLD"," World",2018,"Gross Imp.",1,7081796.536,0,1
"H5","USA","15","United States","WLD"," World",2019,"Gross Imp.",1,6459229.971,0,1
"H5","USA","15","United States","WLD"," World",2020,"Gross Imp.",1,6867804.394,0,1
"H5","USA","15","United States","WLD"," World",2021,"Gross Imp.",1,10198766.234,0,1
"H5","USA","16","United States","CHN","China",2017,"Gross Imp.",1,759530.874,0,1
"H5","USA","16","United States","CHN","China",2018,"Gross Imp.",1,901692.854,0,1
"H5","USA","16","United States","CHN","China",2019,"Gross Imp.",1,430870.372,0,1
"H5","USA","16","United States","CHN","China",2020,"Gross Imp.",1,280401.208,0,1
"H5","USA","16","United States","CHN","China",2021,"Gross Imp.",1,379519.454,0,1
"H5","USA","16","United States","WLD"," World",2017,"Gross Imp.",1,5428447.783,0,1
"H5","USA","16","United States","WLD"," World",2018,"Gross Imp.",1,5982315.119,0,1
"H5","USA","16","United States","WLD"," World",2019,"Gross Imp.",1,5654695.308,0,1
"H5","USA","16","United States","WLD"," World",2020,"Gross Imp.",1,6080139.33,0,1
"H5","USA","16","United States","WLD"," World",2021,"Gross Imp.",1,7349319.253,0,1
"H5","USA","17","United States","CHN","China",2017,"Gross Imp.",1,170414.211,0,1
"H5","USA","17","United States","CHN","China",2018,"Gross Imp.",1,182907.475,0,1
"H5","USA","17","United States","CHN","China",2019,"Gross Imp.",1,132568.522,0,1
"H5","USA","17","United States","CHN","China",2020,"Gross Imp.",1,106184.813,0,1
"H5","USA","17","United States","CHN","China",2021,"Gross Imp.",1,131060.226,0,1
"H5","USA","17","United States","WLD"," World",2017,"Gross Imp.",1,4250260.265,0,1
"H5","USA","17","United States","WLD"," World",2018,"Gross Imp.",1,4368819.191,0,1
"H5","USA","17","United States","WLD"," World",2019,"Gross Imp.",1,4434290.824,0,1
"H5","USA","17","United States","WLD"," World",2020,"Gross Imp.",1,4911293.814,0,1
"H5","USA","17","United States","WLD"," World",2021,"Gross Imp.",1,5234274.59,0,1
"H5","USA","18","United States","CHN","China",2017,"Gross Imp.",1,35338.282,0,1
"H5","USA","18","United States","CHN","China",2018,"Gross Imp.",1,36477.502,0,1
"H5","USA","18","United States","CHN","China",2019,"Gross Imp.",1,35395.063,0,1
"H5","USA","18","United States","CHN","China",2020,"Gross Imp.",1,7348.189,0,1
"H5","USA","18","United States","CHN","China",2021,"Gross Imp.",1,19370.975,0,1
"H5","USA","18","United States","WLD"," World",2017,"Gross Imp.",1,5145880.844,0,1
"H5","USA","18","United States","WLD"," World",2018,"Gross Imp.",1,4856588.191,0,1
"H5","USA","18","United States","WLD"," World",2019,"Gross Imp.",1,5127504.349,0,1
"H5","USA","18","United States","WLD"," World",2020,"Gross Imp.",1,5189357.598,0,1
"H5","USA","18","United States","WLD"," World",2021,"Gross Imp.",1,5808627.285,0,1
"H5","USA","19","United States","CHN","China",2017,"Gross Imp.",1,223543.621,0,1
"H5","USA","19","United States","CHN","China",2018,"Gross Imp.",1,250050.013,0,1
"H5","USA","19","United States","CHN","China",2019,"Gross Imp.",1,215848.097,0,1
"H5","USA","19","United States","CHN","China",2020,"Gross Imp.",1,231582.343,0,1
"H5","USA","19","United States","CHN","China",2021,"Gross Imp.",1,249189.894,0,1
"H5","USA","19","United States","WLD"," World",2017,"Gross Imp.",1,7362989.215,0,1
"H5","USA","19","United States","WLD"," World",2018,"Gross Imp.",1,8175083.447,0,1
"H5","USA","19","United States","WLD"," World",2019,"Gross Imp.",1,8809104.655,0,1
"H5","USA","19","United States","WLD"," World",2020,"Gross Imp.",1,9544458.301,0,1
"H5","USA","19","United States","WLD"," World",2021,"Gross Imp.",1,11043383.532,0,1
"H5","USA","20","United States","CHN","China",2017,"Gross Imp.",1,1244865.532,0,1
"H5","USA","20","United States","CHN","China",2018,"Gross Imp.",1,1369857.702,0,1
"H5","USA","20","United States","CHN","China",2019,"Gross Imp.",1,736183.312,0,1
"H5","USA","20","United States","CHN","China",2020,"Gross Imp.",1,941387.87,0,1
"H5","USA","20","United States","CHN","China",2021,"Gross Imp.",1,889581.027,0,1
"H5","USA","20","United States","WLD"," World",2017,"Gross Imp.",1,8558104.82,0,1
"H5","USA","20","United States","WLD"," World",2018,"Gross Imp.",1,9298642.296,0,1
"H5","USA","20","United States","WLD"," World",2019,"Gross Imp.",1,8982270.862,0,1
"H5","USA","20","United States","WLD"," World",2020,"Gross Imp.",1,9150987.266,0,1
"H5","USA","20","United States","WLD"," World",2021,"Gross Imp.",1,10981555.041,0,1
"H5","USA","21","United States","CHN","China",2017,"Gross Imp.",1,362942.38,0,1
"H5","USA","21","United States","CHN","China",2018,"Gross Imp.",1,451632.711,0,1
"H5","USA","21","United States","CHN","China",2019,"Gross Imp.",1,460048.131,0,1
"H5","USA","21","United States","CHN","China",2020,"Gross Imp.",1,580002.535,0,1
"H5","USA","21","United States","CHN","China",2021,"Gross Imp.",1,635324.111,0,1
"H5","USA","21","United States","WLD"," World",2017,"Gross Imp.",1,4805668.582,0,1
"H5","USA","21","United States","WLD"," World",2018,"Gross Imp.",1,7940758.325,0,1
"H5","USA","21","United States","WLD"," World",2019,"Gross Imp.",1,8571086.695,0,1
"H5","USA","21","United States","WLD"," World",2020,"Gross Imp.",1,9767480.033,0,1
"H5","USA","21","United States","WLD"," World",2021,"Gross Imp.",1,11123905.316,0,1
"H5","USA","22","United States","CHN","China",2017,"Gross Imp.",1,77344.272,0,1
"H5","USA","22","United States","CHN","China",2018,"Gross Imp.",1,100248.979,0,1
"H5","USA","22","United States","CHN","China",2019,"Gross Imp.",1,76582.932,0,1
"H5","USA","22","United States","CHN","China",2020,"Gross Imp.",1,38929.369,0,1
"H5","USA","22","United States","CHN","China",2021,"Gross Imp.",1,48418.637,0,1
"H5","USA","22","United States","WLD"," World",2017,"Gross Imp.",1,24675283.943,0,1
"H5","USA","22","United States","WLD"," World",2018,"Gross Imp.",1,26087265.327,0,1
"H5","USA","22","United States","WLD"," World",2019,"Gross Imp.",1,27555437.754,0,1
"H5","USA","22","United States","WLD"," World",2020,"Gross Imp.",1,26892915.123,0,1
"H5","USA","22","United States","WLD"," World",2021,"Gross Imp.",1,30989922.861,0,1
"H5","USA","23","United States","CHN","China",2017,"Gross Imp.",1,277308.632,0,1
"H5","USA","23","United States","CHN","China",2018,"Gross Imp.",1,288489.773,0,1
"H5","USA","23","United States","CHN","China",2019,"Gross Imp.",1,233743.799,0,1
"H5","USA","23","United States","CHN","China",2020,"Gross Imp.",1,267362.628,0,1
"H5","USA","23","United States","CHN","China",2021,"Gross Imp.",1,314925.604,0,1
"H5","USA","23","United States","WLD"," World",2017,"Gross Imp.",1,2934224.007,0,1
"H5","USA","23","United States","WLD"," World",2018,"Gross Imp.",1,3346439.702,0,1
"H5","USA","23","United States","WLD"," World",2019,"Gross Imp.",1,3379452.305,0,1
"H5","USA","23","United States","WLD"," World",2020,"Gross Imp.",1,3700007.24,0,1
"H5","USA","23","United States","WLD"," World",2021,"Gross Imp.",1,4632334.498,0,1
"H5","USA","24","United States","CHN","China",2017,"Gross Imp.",1,30679.24,0,1
"H5","USA","24","United States","CHN","China",2018,"Gross Imp.",1,32769.924,0,1
"H5","USA","24","United States","CHN","China",2019,"Gross Imp.",1,27622.18,0,1
"H5","USA","24","United States","CHN","China",2020,"Gross Imp.",1,11139.763,0,1
"H5","USA","24","United States","CHN","China",2021,"Gross Imp.",1,11625.23,0,1
"H5","USA","24","United States","WLD"," World",2017,"Gross Imp.",1,2173591.95,0,1
"H5","USA","24","United States","WLD"," World",2018,"Gross Imp.",1,2246922.311,0,1
"H5","USA","24","United States","WLD"," World",2019,"Gross Imp.",1,2190278.06,0,1
"H5","USA","24","United States","WLD"," World",2020,"Gross Imp.",1,2166833.408,0,1
"H5","USA","24","United States","WLD"," World",2021,"Gross Imp.",1,2617615.742,0,1
"H5","USA","25","United States","CHN","China",2017,"Gross Imp.",1,481800.765,0,1
"H5","USA","25","United States","CHN","China",2018,"Gross Imp.",1,598411.953,0,1
"H5","USA","25","United States","CHN","China",2019,"Gross Imp.",1,460225.243,0,1
"H5","USA","25","United States","CHN","China",2020,"Gross Imp.",1,178603.495,0,1
"H5","USA","25","United States","CHN","China",2021,"Gross Imp.",1,331930.343,0,1
"H5","USA","25","United States","WLD"," World",2017,"Gross Imp.",1,3756746.574,0,1
"H5","USA","25","United States","WLD"," World",2018,"Gross Imp.",1,4552938.784,0,1
"H5","USA","25","United States","WLD"," World",2019,"Gross Imp.",1,4477918.93,0,1
"H5","USA","25","United States","WLD"," World",2020,"Gross Imp.",1,4049505.627,0,1
"H5","USA","25","United States","WLD"," World",2021,"Gross Imp.",1,5190270.952,0,1
"H5","USA","26","United States","CHN","China",2017,"Gross Imp.",1,59972.105,0,1
"H5","USA","26","United States","CHN","China",2018,"Gross Imp.",1,48334.998,0,1
"H5","USA","26","United States","CHN","China",2019,"Gross Imp.",1,39128.83,0,1
"H5","USA","26","United States","CHN","China",2020,"Gross Imp.",1,52382.323,0,1
"H5","USA","26","United States","CHN","China",2021,"Gross Imp.",1,87218.427,0,1
"H5","USA","26","United States","WLD"," World",2017,"Gross Imp.",1,2765028.648,0,1
"H5","USA","26","United States","WLD"," World",2018,"Gross Imp.",1,3120985.985,0,1
"H5","USA","26","United States","WLD"," World",2019,"Gross Imp.",1,3267813.383,0,1
"H5","USA","26","United States","WLD"," World",2020,"Gross Imp.",1,2289738.849,0,1
"H5","USA","26","United States","WLD"," World",2021,"Gross Imp.",1,3285911.978,0,1
"H5","USA","27","United States","CHN","China",2017,"Gross Imp.",1,674670.461,0,1
"H5","USA","27","United States","CHN","China",2018,"Gross Imp.",1,766465.021,0,1
"H5","USA","27","United States","CHN","China",2019,"Gross Imp.",1,298980.999,0,1
"H5","USA","27","United States","CHN","China",2020,"Gross Imp.",1,106313.175,0,1
"H5","USA","27","United States","CHN","China",2021,"Gross Imp.",1,160880.615,0,1
"H5","USA","27","United States","WLD"," World",2017,"Gross Imp.",1,204019056.862,0,1
"H5","USA","27","United States","WLD"," World",2018,"Gross Imp.",1,241728103.047,0,1
"H5","USA","27","United States","WLD"," World",2019,"Gross Imp.",1,210111735.98,0,1
"H5","USA","27","United States","WLD"," World",2020,"Gross Imp.",1,130118461.274,0,1
"H5","USA","27","United States","WLD"," World",2021,"Gross Imp.",1,223932092.237,0,1
"H5","USA","28","United States","CHN","China",2017,"Gross Imp.",1,1456954.834,0,1
"H5","USA","28","United States","CHN","China",2018,"Gross Imp.",1,1781867.607,0,1
"H5","USA","28","United States","CHN","China",2019,"Gross Imp.",1,1281839.019,0,1
"H5","USA","28","United States","CHN","China",2020,"Gross Imp.",1,981459.143,0,1
"H5","USA","28","United States","CHN","China",2021,"Gross Imp.",1,1401019.811,0,1
"H5","USA","28","United States","WLD"," World",2017,"Gross Imp.",1,11530696.556,0,1
"H5","USA","28","United States","WLD"," World",2018,"Gross Imp.",1,13360534.017,0,1
"H5","USA","28","United States","WLD"," World",2019,"Gross Imp.",1,13073877.673,0,1
"H5","USA","28","United States","WLD"," World",2020,"Gross Imp.",1,10739592.649,0,1
"H5","USA","28","United States","WLD"," World",2021,"Gross Imp.",1,13789199.415,0,1
"H5","USA","29","United States","CHN","China",2017,"Gross Imp.",1,8039502.732,0,1
"H5","USA","29","United States","CHN","China",2018,"Gross Imp.",1,10065821.965,0,1
"H5","USA","29","United States","CHN","China",2019,"Gross Imp.",1,8124747.929,0,1
"H5","USA","29","United States","CHN","China",2020,"Gross Imp.",1,7735736.178,0,1
"H5","USA","29","United States","CHN","China",2021,"Gross Imp.",1,10804292.252,0,1
"H5","USA","29","United States","WLD"," World",2017,"Gross Imp.",1,46099039.154,0,1
"H5","USA","29","United States","WLD"," World",2018,"Gross Imp.",1,54597723.3,0,1
"H5","USA","29","United States","WLD"," World",2019,"Gross Imp.",1,54546172.038,0,1
"H5","USA","29","United States","WLD"," World",2020,"Gross Imp.",1,55882256.508,0,1
"H5","USA","29","United States","WLD"," World",2021,"Gross Imp.",1,64425045.902,0,1
"H5","USA","30","United States","CHN","China",2017,"Gross Imp.",1,1487949.014,0,1
"H5","USA","30","United States","CHN","China",2018,"Gross Imp.",1,1588092.921,0,1
"H5","USA","30","United States","CHN","China",2019,"Gross Imp.",1,1605449.5,0,1
"H5","USA","30","United States","CHN","China",2020,"Gross Imp.",1,2189500.146,0,1
"H5","USA","30","United States","CHN","China",2021,"Gross Imp.",1,3468768.526,0,1
"H5","USA","30","United States","WLD"," World",2017,"Gross Imp.",1,96879110.876,0,1
"H5","USA","30","United States","WLD"," World",2018,"Gross Imp.",1,115634521.729,0,1
"H5","USA","30","United States","WLD"," World",2019,"Gross Imp.",1,128237981.033,0,1
"H5","USA","30","United States","WLD"," World",2020,"Gross Imp.",1,139518097.697,0,1
"H5","USA","30","United States","WLD"," World",2021,"Gross Imp.",1,149499507.717,0,1
"H5","USA","31","United States","CHN","China",2017,"Gross Imp.",1,188133.534,0,1
"H5","USA","31","United States","CHN","China",2018,"Gross Imp.",1,69289.674,0,1
"H5","USA","31","United States","CHN","China",2019,"Gross Imp.",1,24834.608,0,1
"H5","USA","31","United States","CHN","China",2020,"Gross Imp.",1,22472.92,0,1
"H5","USA","31","United States","CHN","China",2021,"Gross Imp.",1,27678.261,0,1
"H5","USA","31","United States","WLD"," World",2017,"Gross Imp.",1,6060858.646,0,1
"H5","USA","31","United States","WLD"," World",2018,"Gross Imp.",1,7135838.714,0,1
"H5","USA","31","United States","WLD"," World",2019,"Gross Imp.",1,7033449.372,0,1
"H5","USA","31","United States","WLD"," World",2020,"Gross Imp.",1,5795159.588,0,1
"H5","USA","31","United States","WLD"," World",2021,"Gross Imp.",1,10289387.959,0,1
"H5","USA","32","United States","CHN","China",2017,"Gross Imp.",1,555918.677,0,1
"H5","USA","32","United States","CHN","China",2018,"Gross Imp.",1,701164.151,0,1
"H5","USA","32","United States","CHN","China",2019,"Gross Imp.",1,406342.139,0,1
"H5","USA","32","United States","CHN","China",2020,"Gross Imp.",1,411655.686,0,1
"H5","USA","32","United States","CHN","China",2021,"Gross Imp.",1,463738.39,0,1
"H5","USA","32","United States","WLD"," World",2017,"Gross Imp.",1,4127333.533,0,1
"H5","USA","32","United States","WLD"," World",2018,"Gross Imp.",1,4566759.343,0,1
"H5","USA","32","United States","WLD"," World",2019,"Gross Imp.",1,4399585.61,0,1
